transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,discount,payment_method,total_amount
476,474,39,2025-02-28,1,474.32,15,UPI,403.17
477,751,207,2024-09-04,2,294.0,5,Cash,558.6
478,335,200,2025-03-09,2,479.87,20,Card,767.79
479,317,483,2023-06-05,4,107.33,15,UPI,364.92
480,987,28,2024-07-06,2,102.22,15,Cash,173.77
481,410,22,2023-08-15,3,241.49,15,Cash,615.8
482,641,400,2025-03-25,1,12.73,5,PayPal,12.09
483,736,309,2024-02-08,2,250.95,10,Card,451.71
484,72,259,2024-12-02,1,176.72,5,PayPal,167.88
485,420,159,2024-01-22,3,387.07,5,PayPal,1103.15
486,41,18,2025-02-21,2,189.24,10,PayPal,340.63
487,463,142,2023-12-24,4,91.94,15,UPI,312.6
488,593,439,2024-01-12,3,252.67,0,Card,758.01
489,55,172,2023-07-03,2,373.44,10,UPI,672.19
490,574,256,2025-06-15,2,214.41,10,Card,385.94
491,840,86,2024-10-03,2,308.55,15,PayPal,524.53
492,554,351,2024-03-14,2,65.66,0,Cash,131.32
493,959,460,2023-03-23,4,157.76,10,Cash,567.94
494,115,232,2024-06-29,1,390.9,0,Cash,390.9
495,33,123,2023-07-29,5,251.65,10,Cash,1132.42
496,114,426,2024-10-02,1,348.58,10,UPI,313.72
497,97,360,2025-05-18,2,188.48,15,UPI,320.42
498,820,426,2024-04-19,1,256.49,0,Cash,256.49
499,580,82,2023-10-27,5,295.05,20,PayPal,1180.2
500,697,147,2023-06-15,3,53.96,10,Cash,145.69
501,768,270,2024-12-09,5,87.4,15,UPI,371.45
502,407,478,2024-02-26,4,119.79,5,Cash,455.2
503,833,288,2025-03-07,5,168.45,5,Cash,800.14
504,721,148,2024-12-08,1,318.74,0,Cash,318.74
505,665,60,2024-02-20,3,377.1,5,PayPal,1074.74
506,993,500,2023-05-15,1,66.75,0,PayPal,66.75
507,926,203,2023-08-28,3,123.02,15,Cash,313.7
508,999,311,2025-04-06,3,264.21,15,PayPal,673.74
509,577,297,2025-06-03,3,70.41,20,Cash,168.98
510,34,462,2024-08-21,2,318.96,5,Card,606.02
511,259,266,2023-12-22,5,276.65,0,PayPal,1383.25
512,829,280,2023-11-30,5,97.29,5,Cash,462.13
513,217,362,2024-05-19,2,437.46,20,Cash,699.94
514,214,65,2024-02-19,1,259.52,5,PayPal,246.54
515,272,368,2023-02-07,2,62.96,0,UPI,125.92
516,52,256,2024-01-15,1,316.88,20,UPI,253.5
517,217,123,2023-12-14,3,455.83,5,UPI,1299.12
518,888,442,2023-03-21,3,184.37,0,Cash,553.11
519,178,433,2024-09-27,4,324.61,5,Card,1233.52
520,407,238,2024-05-19,4,477.49,10,Card,1718.96
521,259,332,2024-02-19,1,406.44,0,PayPal,406.44
522,383,483,2025-02-25,4,96.5,5,Card,366.7
523,312,436,2023-01-06,1,215.21,15,PayPal,182.93
524,559,104,2025-04-28,5,417.51,10,Card,1878.8
525,712,307,2025-02-21,2,458.91,5,UPI,871.93
526,246,402,2023-10-24,3,168.97,15,Card,430.87
527,480,324,2023-04-22,1,481.45,0,Cash,481.45
528,679,480,2024-03-31,2,14.25,20,Cash,22.8
529,79,399,2024-07-30,2,99.52,15,UPI,169.18
530,911,436,2023-07-21,3,35.95,5,Card,102.46
531,618,66,2024-12-24,3,498.63,10,UPI,1346.3
532,271,218,2023-03-18,4,180.95,5,PayPal,687.61
533,225,415,2024-09-05,3,318.4,20,UPI,764.16
534,194,479,2024-01-19,3,289.16,10,Cash,780.73
535,1000,339,2024-07-15,3,164.76,20,UPI,395.42
536,417,486,2025-01-15,1,191.62,15,Cash,162.88
537,334,111,2023-11-03,4,222.42,0,Cash,889.68
538,399,262,2023-05-12,1,150.37,20,UPI,120.3
539,898,165,2023-05-30,4,240.49,20,UPI,769.57
540,253,113,2024-09-21,4,356.93,10,Card,1284.95
541,475,155,2024-10-22,5,463.1,10,Card,2083.95
542,488,77,2023-02-03,4,380.94,0,PayPal,1523.76
543,710,336,2023-07-29,4,368.64,0,PayPal,1474.56
544,850,369,2024-03-11,3,218.21,15,Card,556.44
545,187,256,2023-07-10,5,345.27,5,Card,1640.03
546,435,375,2024-12-12,3,113.83,15,UPI,290.27
547,613,365,2025-03-28,3,74.91,5,Cash,213.49
548,564,132,2025-04-03,2,326.52,0,Card,653.04
549,577,104,2023-11-26,4,248.62,0,Cash,994.48
550,77,483,2023-07-06,4,495.1,10,PayPal,1782.36
551,994,121,2024-08-09,3,371.96,20,Cash,892.7
552,291,416,2024-11-28,2,491.98,0,Card,983.96
553,260,53,2025-01-06,5,156.06,0,UPI,780.3
554,927,104,2024-03-01,4,365.36,0,Card,1461.44
555,349,429,2024-10-17,4,228.69,20,Cash,731.81
556,283,222,2024-08-11,4,301.67,0,PayPal,1206.68
557,937,339,2025-05-15,4,54.48,10,UPI,196.13
558,406,180,2024-10-20,4,246.05,5,Cash,934.99
559,818,422,2025-01-23,2,404.35,0,Card,808.7
560,868,294,2023-09-15,2,246.06,10,UPI,442.91
561,843,46,2025-02-24,2,389.69,20,Cash,623.5
562,676,416,2023-04-09,3,484.76,5,UPI,1381.57
563,536,493,2024-07-22,4,164.36,20,UPI,525.95
564,537,80,2023-08-01,4,255.21,10,UPI,918.76
565,928,66,2023-02-07,5,73.1,10,Card,328.95
566,852,365,2025-05-21,1,206.35,10,Card,185.72
567,473,257,2024-10-13,5,363.82,15,UPI,1546.23
568,409,279,2023-09-17,4,340.25,10,PayPal,1224.9
569,21,41,2023-02-25,2,161.39,10,Card,290.5
570,393,327,2024-03-14,3,435.82,5,Cash,1242.09
571,291,446,2023-09-29,3,7.4,5,PayPal,21.09
572,308,487,2025-03-08,4,205.72,15,PayPal,699.45
573,271,397,2024-06-24,1,235.85,15,PayPal,200.47
574,815,384,2024-10-13,5,112.9,10,PayPal,508.05
575,973,88,2024-07-19,2,330.06,15,UPI,561.1
576,533,319,2024-01-18,1,441.47,0,Card,441.47
577,725,334,2023-04-04,4,37.24,0,UPI,148.96
578,719,118,2023-12-26,1,169.69,5,Cash,161.21
579,252,137,2023-01-15,5,198.41,0,UPI,992.05
580,743,391,2024-11-18,3,251.74,15,PayPal,641.94
581,100,144,2024-01-12,1,457.13,15,UPI,388.56
582,439,103,2025-02-08,4,89.09,20,UPI,285.09
583,576,36,2023-07-26,4,144.55,10,UPI,520.38
584,848,197,2024-01-06,3,89.34,15,UPI,227.82
585,739,280,2023-12-07,2,114.58,5,Card,217.7
586,143,64,2023-02-21,2,70.07,20,PayPal,112.11
587,144,388,2023-04-09,2,173.14,15,Card,294.34
588,150,200,2023-05-17,4,47.67,20,Card,152.54
589,267,261,2024-12-03,3,79.84,10,Card,215.57
590,454,297,2023-07-17,1,257.02,0,UPI,257.02
591,709,481,2023-01-18,4,61.67,5,Card,234.35
592,701,405,2023-11-09,5,416.41,0,Card,2082.05
593,945,214,2024-09-04,5,90.37,20,UPI,361.48
594,938,369,2024-07-31,2,410.67,0,Cash,821.34
595,178,97,2024-11-09,1,319.89,0,UPI,319.89
596,612,57,2023-08-28,2,112.12,0,Cash,224.24
597,585,216,2024-06-07,2,487.12,0,PayPal,974.24
598,33,252,2024-04-20,2,251.75,10,UPI,453.15
599,347,301,2024-03-02,5,422.93,15,Cash,1797.45
600,984,425,2023-01-07,3,235.64,15,Cash,600.88
601,197,171,2023-02-16,1,424.77,15,Cash,361.05
602,697,134,2023-05-12,5,125.3,15,Cash,532.52
603,830,303,2025-04-13,1,257.54,10,PayPal,231.79
604,688,380,2024-06-25,3,278.29,10,PayPal,751.38
605,251,489,2025-05-25,5,422.03,10,UPI,1899.13
606,585,142,2023-09-06,3,290.3,10,Card,783.81
607,508,336,2024-07-17,2,472.79,10,Cash,851.02
608,896,277,2024-05-03,5,45.4,15,UPI,192.95
609,77,163,2024-11-12,5,261.29,5,Cash,1241.13
610,352,182,2023-06-25,5,260.66,20,Cash,1042.64
611,899,326,2024-07-07,2,295.4,5,Card,561.26
612,652,291,2024-02-25,4,98.08,15,UPI,333.47
613,863,349,2023-05-10,1,161.28,5,Cash,153.22
614,429,459,2023-05-02,5,246.07,20,Card,984.28
615,598,422,2023-07-02,1,12.97,15,Card,11.02
616,91,280,2025-04-04,2,351.0,15,UPI,596.7
617,354,98,2025-03-15,4,451.32,15,PayPal,1534.49
618,506,308,2023-09-25,4,317.65,20,Card,1016.48
619,349,173,2023-10-15,1,231.0,15,PayPal,196.35
620,70,170,2023-05-31,3,72.78,0,Cash,218.34
621,634,96,2024-02-18,4,431.02,5,Cash,1637.88
622,299,366,2024-02-12,3,312.08,5,Card,889.43
623,631,475,2023-04-15,4,184.41,0,Cash,737.64
624,776,353,2024-01-11,4,43.73,20,UPI,139.94
625,120,198,2023-08-11,2,308.71,5,Cash,586.55
626,966,239,2023-09-21,2,267.36,15,PayPal,454.51
627,401,116,2023-02-21,1,11.07,5,Cash,10.52
628,324,164,2025-04-16,1,211.74,5,Card,201.15
629,592,140,2023-12-18,3,348.55,20,PayPal,836.52
630,290,71,2025-06-01,3,476.97,10,PayPal,1287.82
631,779,15,2023-02-21,5,394.74,5,UPI,1875.01
632,835,93,2023-07-16,4,150.67,0,Card,602.68
633,910,95,2024-06-01,5,7.71,5,Cash,36.62
634,53,382,2025-04-23,2,88.15,5,Cash,167.49
635,674,447,2023-09-13,2,269.38,5,UPI,511.82
636,530,466,2025-05-12,5,469.61,5,Cash,2230.65
637,601,194,2024-01-31,5,381.45,5,PayPal,1811.89
638,160,258,2024-07-08,1,286.6,5,Cash,272.27
639,906,340,2023-03-09,2,244.74,15,UPI,416.06
640,61,460,2024-06-01,4,66.9,5,PayPal,254.22
641,402,428,2023-06-18,1,466.61,0,Cash,466.61
642,579,314,2023-10-13,2,137.4,15,Card,233.58
643,493,19,2025-03-05,4,483.61,0,PayPal,1934.44
644,136,454,2023-01-19,4,110.02,20,Card,352.06
645,767,138,2024-11-20,1,122.45,5,PayPal,116.33
646,273,294,2023-10-10,2,253.44,5,UPI,481.54
647,636,200,2025-02-23,1,404.07,15,Card,343.46
648,557,449,2023-05-02,4,151.32,10,Cash,544.75
649,127,243,2025-06-05,3,326.55,20,Cash,783.72
650,9,313,2023-06-12,4,191.32,0,Cash,765.28
651,260,324,2023-05-20,4,304.35,15,Card,1034.79
652,767,185,2024-09-11,4,307.85,10,Cash,1108.26
653,460,86,2024-10-17,4,101.27,15,Card,344.32
654,720,99,2023-03-18,4,97.04,0,Card,388.16
655,892,339,2024-03-19,2,448.31,5,Cash,851.79
656,401,310,2025-03-12,5,54.15,15,PayPal,230.14
657,705,146,2025-02-13,2,213.06,0,UPI,426.12
658,387,129,2025-04-21,4,150.37,10,Cash,541.33
659,86,28,2023-12-13,1,95.4,15,PayPal,81.09
660,43,377,2023-09-18,4,445.58,15,Cash,1514.97
661,172,194,2024-02-02,4,115.43,10,Card,415.55
662,482,358,2025-03-20,5,444.66,10,Cash,2000.97
663,80,29,2023-08-07,3,370.42,20,PayPal,889.01
664,562,110,2023-03-09,5,366.77,0,UPI,1833.85
665,774,329,2024-11-14,1,313.17,20,Card,250.54
666,694,386,2024-10-16,2,227.85,0,Card,455.7
667,880,335,2023-02-01,2,115.76,20,PayPal,185.22
668,435,125,2023-02-28,2,325.81,10,UPI,586.46
669,993,223,2025-02-03,1,406.16,10,Card,365.54
670,491,113,2024-12-08,5,204.22,5,PayPal,970.04
671,174,144,2023-01-07,3,327.13,0,PayPal,981.39
672,403,286,2024-10-04,5,285.62,20,Card,1142.48
673,738,67,2023-02-16,2,142.71,10,UPI,256.88
674,394,100,2023-06-07,1,483.09,0,Card,483.09
675,160,497,2025-06-04,2,229.44,5,Cash,435.94
676,884,488,2024-08-12,2,285.81,10,Cash,514.46
677,128,312,2023-06-30,3,129.97,0,Card,389.91
678,635,28,2024-07-13,2,28.24,5,Card,53.66
679,679,353,2024-03-17,2,466.65,0,Card,933.3
680,185,63,2023-12-11,1,24.59,0,PayPal,24.59
681,973,426,2025-02-01,5,227.73,10,PayPal,1024.78
682,865,285,2025-03-25,1,451.62,20,Cash,361.3
683,319,115,2023-10-31,5,209.91,0,PayPal,1049.55
684,207,225,2025-04-07,4,410.47,5,Cash,1559.79
685,326,34,2023-04-11,2,252.08,0,UPI,504.16
686,835,379,2023-11-21,1,442.61,20,Cash,354.09
687,988,406,2023-12-23,2,104.55,20,Cash,167.28
688,884,375,2025-05-06,3,84.19,15,PayPal,214.68
689,174,356,2023-09-29,4,183.95,10,Cash,662.22
690,932,496,2024-11-06,3,62.6,20,Cash,150.24
691,591,377,2024-06-24,2,141.34,5,UPI,268.55
692,251,291,2024-10-31,2,318.06,5,UPI,604.31
693,278,348,2024-01-13,4,160.79,5,UPI,611.0
694,671,3,2025-02-12,1,267.67,15,PayPal,227.52
695,717,146,2024-11-28,3,495.08,5,Card,1410.98
696,589,44,2025-04-15,5,312.51,0,Cash,1562.55
697,370,115,2024-02-26,1,114.05,10,PayPal,102.64
698,561,400,2025-01-13,3,221.67,0,UPI,665.01
699,777,386,2023-03-15,4,355.33,15,UPI,1208.12
700,917,298,2023-04-29,1,178.2,10,PayPal,160.38
701,296,398,2023-07-13,4,219.24,5,UPI,833.11
702,765,306,2023-11-23,2,202.82,20,Card,324.51
703,539,87,2024-12-18,1,43.17,20,Cash,34.54
704,641,8,2025-04-25,4,394.96,15,PayPal,1342.86
705,615,89,2025-03-04,3,364.27,0,UPI,1092.81
706,957,431,2024-11-20,1,17.24,0,PayPal,17.24
707,639,113,2023-04-09,3,160.75,10,Cash,434.03
708,826,148,2023-03-21,3,477.23,20,PayPal,1145.35
709,325,445,2024-08-03,4,323.8,5,UPI,1230.44
710,289,22,2024-09-04,4,13.58,20,Cash,43.46
711,798,71,2024-08-18,1,496.44,20,PayPal,397.15
712,270,390,2024-03-06,3,54.17,10,PayPal,146.26
713,395,222,2023-12-14,1,493.69,20,Card,394.95
714,118,490,2024-05-04,2,197.11,10,PayPal,354.8
715,369,349,2023-03-29,4,223.29,15,UPI,759.19
716,299,247,2023-04-15,4,37.8,0,PayPal,151.2
717,183,391,2023-03-12,3,389.01,5,PayPal,1108.68
718,942,268,2024-08-04,1,117.52,15,Cash,99.89
719,833,267,2023-08-09,1,411.08,0,UPI,411.08
720,114,169,2024-05-10,2,120.23,0,Cash,240.46
721,992,252,2025-03-21,3,105.37,10,UPI,284.5
722,48,233,2025-06-16,3,167.13,15,PayPal,426.18
723,50,248,2023-01-19,3,235.24,10,UPI,635.15
724,202,470,2025-06-07,2,40.74,0,UPI,81.48
725,417,436,2024-11-13,4,160.53,20,UPI,513.7
726,396,64,2024-04-30,2,445.71,0,Cash,891.42
727,575,92,2023-10-17,5,272.92,5,Card,1296.37
728,778,387,2023-08-10,2,223.25,15,PayPal,379.52
729,297,25,2025-02-08,3,6.32,5,UPI,18.01
730,623,400,2024-12-18,4,148.44,10,UPI,534.38
731,710,485,2025-01-18,4,451.42,10,PayPal,1625.11
732,668,488,2023-11-03,2,388.49,5,PayPal,738.13
733,818,20,2024-01-19,1,280.9,0,PayPal,280.9
734,787,178,2023-08-23,2,337.13,0,UPI,674.26
735,424,401,2023-11-01,3,487.49,20,Card,1169.98
736,285,389,2024-09-01,3,229.67,15,PayPal,585.66
737,36,396,2023-02-09,5,432.92,10,Cash,1948.14
738,899,131,2023-12-14,1,366.0,5,PayPal,347.7
739,985,143,2024-06-16,4,152.62,20,Cash,488.38
740,169,405,2025-02-13,5,224.58,0,PayPal,1122.9
741,33,287,2023-02-24,3,483.22,10,Cash,1304.69
742,962,413,2024-07-27,4,239.62,15,Card,814.71
743,358,397,2024-07-09,4,88.8,20,UPI,284.16
744,878,56,2023-05-05,3,39.12,0,Cash,117.36
745,210,61,2024-04-22,5,167.64,5,PayPal,796.29
746,870,160,2023-05-30,1,391.57,15,UPI,332.83
747,561,244,2025-05-07,4,315.3,15,PayPal,1072.02
748,971,460,2023-12-29,1,23.9,20,Cash,19.12
749,499,168,2023-03-04,4,6.41,0,UPI,25.64
750,210,128,2023-10-26,1,371.06,15,PayPal,315.4
751,972,334,2025-05-25,1,72.01,5,Cash,68.41
752,911,304,2023-12-22,4,372.25,10,PayPal,1340.1
753,377,310,2023-03-27,1,405.48,0,Card,405.48
754,56,78,2025-04-15,1,395.7,0,PayPal,395.7
755,914,395,2024-07-15,3,295.36,5,Cash,841.78
756,475,102,2023-01-14,4,312.07,15,Card,1061.04
757,917,395,2025-06-01,3,106.28,5,UPI,302.9
758,888,164,2024-11-09,3,294.44,20,UPI,706.66
759,270,38,2023-06-12,5,104.29,15,PayPal,443.23
760,579,75,2024-01-24,2,197.86,10,Card,356.15
761,446,353,2023-08-31,5,63.69,15,PayPal,270.68
762,924,34,2024-08-06,2,158.74,10,UPI,285.73
763,931,177,2024-01-29,2,280.72,20,Card,449.15
764,234,145,2024-08-03,3,203.69,20,PayPal,488.86
765,843,414,2025-06-10,3,279.87,5,Cash,797.63
766,553,424,2025-05-16,2,121.73,0,Card,243.46
767,269,384,2023-07-22,2,108.97,10,Cash,196.15
768,157,333,2024-06-22,4,231.0,0,Cash,924.0
769,200,108,2023-02-26,4,232.23,10,Card,836.03
770,688,414,2023-08-02,2,255.62,5,Cash,485.68
771,809,311,2024-08-21,4,408.73,0,UPI,1634.92
772,237,234,2023-04-03,2,48.46,10,Card,87.23
773,532,182,2024-04-26,2,167.13,15,UPI,284.12
774,473,54,2024-03-01,3,183.27,5,Card,522.32
775,881,369,2025-02-18,3,384.34,15,UPI,980.07
776,943,495,2023-07-31,1,111.87,20,UPI,89.5
777,360,220,2023-11-23,1,6.59,15,Card,5.6
778,382,474,2023-04-09,2,278.63,0,Card,557.26
779,423,18,2024-09-25,3,30.44,20,Card,73.06
780,939,182,2023-11-30,2,170.25,15,Card,289.43
781,468,330,2024-10-29,1,351.51,20,Card,281.21
782,112,207,2025-03-27,4,328.09,20,Card,1049.89
783,823,339,2023-05-29,3,194.7,0,UPI,584.1
784,230,197,2024-10-31,4,228.62,20,PayPal,731.58
785,560,378,2023-05-07,4,209.61,5,Card,796.52
786,125,113,2025-01-21,1,241.58,5,Cash,229.5
787,672,302,2024-12-10,4,482.72,20,Card,1544.7
788,427,389,2025-01-08,4,189.05,20,UPI,604.96
789,179,364,2024-04-19,2,306.46,5,UPI,582.27
790,217,440,2023-02-24,1,386.65,5,Card,367.32
791,448,368,2025-03-01,5,57.56,5,PayPal,273.41
792,990,114,2024-03-25,4,43.66,10,PayPal,157.18
793,561,349,2023-01-12,4,304.83,15,PayPal,1036.42
794,803,19,2025-05-19,1,204.24,0,PayPal,204.24
795,349,217,2024-05-26,1,297.3,15,UPI,252.71
796,704,471,2024-12-14,4,330.0,15,Cash,1122.0
797,586,491,2024-11-23,5,50.32,10,Card,226.44
798,408,481,2023-12-15,2,447.56,5,UPI,850.36
799,218,339,2024-05-31,3,223.54,5,Cash,637.09
800,114,64,2024-10-08,3,214.07,15,UPI,545.88
801,993,474,2023-10-02,2,67.35,10,Cash,121.23
802,990,468,2025-03-05,1,63.14,0,UPI,63.14
803,139,267,2024-09-01,1,312.48,15,UPI,265.61
804,265,298,2025-06-12,1,300.04,5,UPI,285.04
805,419,338,2025-05-21,3,87.2,5,UPI,248.52
806,177,128,2024-11-15,2,478.1,15,PayPal,812.77
807,380,468,2023-02-18,1,290.37,15,UPI,246.81
808,246,382,2024-05-22,3,383.37,0,UPI,1150.11
809,79,266,2025-06-06,1,431.57,5,Card,409.99
810,952,226,2023-09-05,1,189.1,10,Cash,170.19
811,529,131,2024-05-25,3,201.97,5,UPI,575.61
812,833,276,2024-02-14,4,103.34,20,PayPal,330.69
813,781,287,2024-09-15,1,8.17,10,Card,7.35
814,188,17,2024-02-03,5,246.8,15,Cash,1048.9
815,507,217,2023-09-01,3,453.38,15,Card,1156.12
816,773,265,2024-04-21,2,324.68,5,Cash,616.89
817,235,293,2023-02-11,1,28.33,20,Cash,22.66
818,136,164,2024-08-04,5,354.25,5,PayPal,1682.69
819,772,39,2025-01-11,2,223.62,10,PayPal,402.52
820,554,192,2023-07-05,5,128.03,0,UPI,640.15
821,564,135,2023-03-13,2,257.69,10,PayPal,463.84
822,978,75,2023-08-24,2,121.24,10,UPI,218.23
823,725,64,2024-06-16,3,362.59,5,UPI,1033.38
824,449,74,2023-02-14,3,385.67,15,PayPal,983.46
825,522,381,2023-02-05,3,220.21,10,UPI,594.57
826,954,154,2024-06-12,2,369.54,0,Cash,739.08
827,956,331,2024-01-05,3,108.04,0,PayPal,324.12
828,798,296,2023-07-27,1,438.98,0,Cash,438.98
829,359,417,2025-05-19,4,66.59,5,Cash,253.04
830,98,408,2023-01-04,4,128.17,20,UPI,410.14
831,384,15,2025-03-16,1,90.48,15,Cash,76.91
832,300,275,2023-01-22,1,129.78,15,Cash,110.31
833,785,449,2024-02-28,2,462.05,5,UPI,877.89
834,191,294,2023-03-28,4,227.22,20,Card,727.1
835,789,307,2023-12-25,5,308.74,0,Card,1543.7
836,222,442,2024-03-18,4,417.64,15,Cash,1419.98
837,62,351,2024-01-01,5,200.64,5,Card,953.04
838,374,380,2023-08-07,3,433.51,10,Card,1170.48
839,449,173,2024-05-10,2,152.74,0,Card,305.48
840,57,220,2024-03-08,3,429.23,10,UPI,1158.92
841,445,454,2024-02-03,5,343.96,0,Cash,1719.8
842,38,322,2025-01-15,2,419.45,0,Card,838.9
843,322,431,2024-07-31,2,158.8,15,PayPal,269.96
844,966,32,2025-03-25,3,329.06,0,Card,987.18
845,977,407,2023-05-09,3,281.18,0,PayPal,843.54
846,748,91,2023-06-06,1,140.4,15,Card,119.34
847,577,101,2024-03-22,4,215.98,10,Cash,777.53
848,554,396,2023-05-26,3,351.54,0,Card,1054.62
849,457,23,2025-05-21,1,349.28,20,UPI,279.42
850,636,149,2023-06-24,5,93.63,5,Card,444.74
851,316,361,2024-08-06,5,132.25,0,Cash,661.25
852,22,271,2023-03-06,3,397.6,20,Card,954.24
853,367,429,2024-06-12,5,78.05,0,Cash,390.25
854,390,219,2024-06-01,4,9.62,15,Card,32.71
855,12,47,2024-06-11,2,412.29,10,PayPal,742.12
856,902,151,2024-04-07,2,357.21,0,Card,714.42
857,865,325,2024-11-29,2,386.11,20,Cash,617.78
858,893,304,2023-08-02,1,46.59,10,Card,41.93
859,103,157,2023-02-04,3,246.72,0,Card,740.16
860,808,286,2024-10-18,4,423.5,5,Cash,1609.3
861,561,279,2023-05-28,1,452.81,15,Cash,384.89
862,746,157,2023-11-27,4,83.1,10,PayPal,299.16
863,635,385,2023-10-18,5,244.63,20,PayPal,978.52
864,794,385,2023-10-06,3,15.22,10,Cash,41.09
865,417,205,2023-02-21,4,240.21,20,Cash,768.67
866,449,123,2024-04-23,2,34.62,0,PayPal,69.24
867,565,223,2023-12-28,3,137.66,0,PayPal,412.98
868,389,171,2023-02-19,4,11.22,15,Cash,38.15
869,598,329,2024-12-26,3,416.79,0,PayPal,1250.37
870,876,410,2024-01-29,1,209.81,20,Card,167.85
871,198,374,2024-07-18,3,42.28,0,Card,126.84
872,302,383,2025-04-04,3,37.02,10,Card,99.95
873,656,62,2024-09-13,1,97.34,20,Card,77.87
874,536,267,2023-06-17,1,450.57,10,Cash,405.51
875,258,12,2025-05-22,5,206.73,15,PayPal,878.6
876,626,107,2023-03-31,2,395.31,5,Cash,751.09
877,577,439,2025-06-10,2,254.08,20,Cash,406.53
878,915,117,2024-06-11,4,480.42,20,Cash,1537.34
879,488,473,2023-03-24,2,282.43,15,Cash,480.13
880,984,185,2024-08-16,3,233.54,0,PayPal,700.62
881,42,53,2024-01-12,5,27.54,20,Card,110.16
882,137,152,2025-03-12,3,189.34,5,Card,539.62
883,352,47,2024-01-10,2,47.04,5,Cash,89.38
884,903,422,2025-02-12,1,494.03,15,PayPal,419.93
885,856,427,2023-03-13,2,241.61,0,PayPal,483.22
886,537,54,2023-12-01,3,338.56,15,UPI,863.33
887,371,18,2023-06-10,5,169.18,0,Cash,845.9
888,108,69,2023-08-29,2,154.68,10,Cash,278.42
889,617,495,2025-05-11,3,19.48,10,Cash,52.6
890,74,386,2023-12-24,1,187.19,20,PayPal,149.75
891,981,239,2025-03-28,3,390.62,0,PayPal,1171.86
892,767,321,2023-07-23,4,468.6,15,UPI,1593.24
893,335,20,2025-05-24,2,330.92,0,PayPal,661.84
894,447,253,2024-08-07,3,224.48,15,UPI,572.42
895,152,46,2023-11-17,1,125.1,15,UPI,106.33
896,314,43,2023-01-02,2,499.29,5,Cash,948.65
897,753,260,2023-04-08,5,34.69,15,UPI,147.43
898,306,171,2024-11-08,3,184.58,5,Cash,526.05
899,468,316,2024-01-22,1,275.32,10,Cash,247.79
900,147,282,2023-11-01,1,171.62,0,Cash,171.62
901,54,454,2023-01-16,2,326.07,20,PayPal,521.71
902,707,367,2023-09-30,2,121.14,5,PayPal,230.17
903,835,68,2024-01-17,4,413.19,15,UPI,1404.85
904,388,12,2024-08-10,1,140.21,5,PayPal,133.2
905,8,435,2024-01-11,3,438.44,5,Cash,1249.55
906,274,38,2024-06-08,1,68.39,10,Cash,61.55
907,798,57,2024-11-07,2,485.05,10,Cash,873.09
908,770,478,2024-06-12,2,227.34,5,Card,431.95
909,417,47,2024-11-14,4,218.64,20,PayPal,699.65
910,846,89,2023-04-21,4,287.99,10,Cash,1036.76
911,100,155,2023-01-05,3,158.9,0,Cash,476.7
912,99,164,2024-01-28,5,109.9,15,Cash,467.07
913,447,128,2023-10-10,4,406.38,10,UPI,1462.97
914,945,64,2024-12-23,1,472.9,15,UPI,401.96
915,587,252,2024-04-09,2,163.17,20,Cash,261.07
916,885,158,2024-12-05,5,211.25,20,PayPal,845.0
917,854,205,2023-01-17,2,432.72,5,Cash,822.17
918,978,178,2024-11-09,2,152.35,0,Card,304.7
919,64,26,2024-07-09,3,256.32,5,Cash,730.51
920,960,172,2023-08-11,5,382.22,15,Card,1624.44
921,125,148,2025-01-08,2,58.79,10,UPI,105.82
922,842,402,2023-10-01,5,272.41,5,Card,1293.95
923,677,101,2023-12-26,3,382.16,0,PayPal,1146.48
924,89,488,2023-02-10,2,412.92,20,Card,660.67
925,459,460,2025-04-06,3,460.39,5,Card,1312.11
926,467,199,2025-04-02,2,497.78,15,Card,846.23
927,134,5,2025-03-19,3,241.31,15,Card,615.34
928,463,383,2024-03-16,2,102.02,0,Cash,204.04
929,906,3,2023-03-10,1,270.12,10,Cash,243.11
930,556,2,2024-10-13,2,52.54,10,Cash,94.57
931,493,143,2024-09-30,2,413.22,15,Cash,702.47
932,914,496,2024-08-27,5,161.84,15,Cash,687.82
933,611,153,2023-07-08,3,231.43,5,Cash,659.58
934,511,81,2024-09-24,4,374.39,5,Cash,1422.68
935,861,136,2024-02-18,5,326.2,0,UPI,1631.0
936,954,335,2024-07-01,2,274.05,0,UPI,548.1
937,180,23,2024-10-22,4,16.88,0,Card,67.52
938,555,296,2024-01-10,1,233.76,15,Cash,198.7
939,182,461,2024-10-26,1,9.8,20,Card,7.84
940,57,487,2023-09-19,1,77.05,0,Cash,77.05
941,760,293,2023-12-19,5,462.43,0,PayPal,2312.15
942,753,177,2023-10-03,4,195.3,5,Cash,742.14
943,422,371,2023-11-27,2,193.44,0,Cash,386.88
944,694,207,2025-04-05,2,162.05,10,Card,291.69
945,167,107,2023-04-13,3,155.04,15,Card,395.35
946,849,96,2023-10-12,5,186.94,5,Cash,887.97
947,196,57,2023-07-31,4,282.13,10,Card,1015.67
948,876,145,2025-05-05,4,253.56,5,Card,963.53
949,266,446,2024-10-30,3,199.0,5,UPI,567.15
950,986,432,2023-04-12,3,228.42,20,PayPal,548.21
951,158,65,2023-05-15,1,194.54,5,Card,184.81
952,653,285,2023-02-26,2,318.14,0,PayPal,636.28
953,554,115,2023-04-03,4,360.14,10,Cash,1296.5
